user_id,event_time,event_type,product_id,category_id,user_session,price,device,browser,location,time_on_page
1209,2025-03-31 11:34:59,view,13,9,35828,997.76,mobile,Safari,UK,126
1117,2025-03-11 16:43:59,view,38,6,26134,157.33,mobile,Firefox,UK,138
1861,2025-03-24 23:24:59,view,88,8,29706,493.71,desktop,Chrome,Germany,136
1285,2025-03-07 06:41:59,view,38,10,37813,207.31,desktop,Chrome,France,136
1762,2025-03-10 15:01:59,view,66,3,28289,697.08,mobile,Edge,Germany,150
1775,2025-03-19 15:28:59,purchase,65,4,10314,199.22,mobile,Edge,UK,19
1460,2025-03-26 15:15:59,view,18,10,45781,553.72,desktop,Safari,India,257
1884,2025-03-11 14:34:59,view,66,8,25495,22.65,mobile,Edge,Germany,20
1277,2025-03-23 22:27:59,purchase,47,5,19935,558.69,tablet,Chrome,Canada,201
1470,2025-03-26 12:02:59,view,34,4,48908,157.21,desktop,Firefox,Germany,243
1792,2025-03-16 11:48:59,view,97,10,21296,907.36,desktop,Edge,Germany,146
1335,2025-03-28 17:47:59,cart,14,9,14747,38.14,desktop,Edge,UK,68
1430,2025-03-22 12:14:59,view,17,6,26709,883.89,mobile,Chrome,USA,9
1203,2025-04-02 12:31:59,view,48,8,26812,958.39,mobile,Edge,Germany,176
1280,2025-04-01 00:45:59,view,91,5,37683,33.12,mobile,Safari,France,178
1592,2025-03-29 06:07:59,view,64,9,21183,380.65,mobile,Safari,UK,129
1081,2025-03-17 07:08:59,purchase,55,10,49319,183.75,mobile,Edge,Germany,257
1335,2025-03-15 11:00:59,purchase,100,9,14747,690.66,mobile,Firefox,Canada,215
1116,2025-03-12 22:56:59,cart,85,1,21383,93.7,desktop,Firefox,USA,14
1714,2025-03-07 17:47:59,view,95,8,19870,431.92,mobile,Firefox,Canada,260
1214,2025-03-26 07:51:59,view,38,7,37945,130.53,tablet,Firefox,Canada,283
1147,2025-03-08 21:05:59,view,62,6,23356,87.99,mobile,Safari,Canada,82
1256,2025-03-19 17:30:59,cart,20,8,43147,144.5,tablet,Chrome,Germany,118
1819,2025-03-18 03:51:59,view,91,9,35894,264.93,desktop,Edge,France,133
1098,2025-03-29 05:32:59,view,40,4,29619,197.49,desktop,Edge,Canada,293
1528,2025-03-28 21:43:59,view,26,5,41457,814.36,desktop,Chrome,Canada,163
1106,2025-03-11 03:02:59,cart,73,2,16369,454.89,mobile,Firefox,India,46
1116,2025-03-12 06:39:59,purchase,83,9,21383,176.96,desktop,Chrome,India,160
1589,2025-03-31 13:26:59,view,85,2,41968,800.86,desktop,Chrome,Germany,99
1971,2025-03-12 17:12:59,view,19,1,17961,499.74,mobile,Edge,France,198
1221,2025-03-30 23:21:59,view,30,5,10994,538.57,tablet,Firefox,Canada,216
1912,2025-03-11 02:13:59,view,84,4,32522,389.68,desktop,Safari,UK,264
1948,2025-03-09 10:49:59,view,46,4,27701,578.98,tablet,Safari,USA,34
1769,2025-03-29 13:46:59,view,36,5,26087,341.87,mobile,Firefox,Canada,228
1094,2025-03-27 18:58:59,view,40,8,45884,947.98,mobile,Edge,Canada,163
1112,2025-03-23 14:08:59,view,50,9,25218,319.78,tablet,Firefox,UK,147
1711,2025-03-22 13:46:59,view,76,9,17130,912.48,mobile,Chrome,France,98
1921,2025-03-27 18:57:59,view,52,7,18185,161.45,desktop,Safari,UK,233
1989,2025-03-13 03:08:59,view,67,6,29093,908.6,desktop,Safari,USA,119
1587,2025-03-25 10:25:59,view,51,9,19579,469.74,tablet,Chrome,India,235
1366,2025-03-21 08:16:59,view,3,9,41467,460.4,mobile,Edge,India,280
1322,2025-03-21 21:05:59,cart,56,10,18090,686.78,tablet,Safari,Germany,135
1491,2025-04-03 11:42:59,cart,91,3,29803,250.53,mobile,Edge,India,241
1617,2025-03-08 02:57:59,view,12,8,12605,193.05,tablet,Edge,Germany,230
1775,2025-04-03 04:32:59,purchase,94,9,47752,957.49,mobile,Firefox,Canada,247
1929,2025-03-09 05:41:59,view,4,7,22515,977.13,desktop,Edge,India,134
1491,2025-03-17 12:59:59,purchase,72,4,29803,398.78,tablet,Firefox,USA,13
1066,2025-03-05 05:48:59,view,12,5,26957,200.44,mobile,Edge,India,179
1850,2025-03-16 05:42:59,view,38,10,47345,951.26,tablet,Edge,France,5
1520,2025-03-17 20:39:59,cart,30,6,46964,490.28,desktop,Safari,France,89
1423,2025-03-08 17:13:59,view,82,5,38682,906.15,mobile,Chrome,UK,16
1072,2025-03-22 12:32:59,view,8,6,16926,160.02,tablet,Firefox,Canada,246
1934,2025-03-08 19:53:59,view,78,4,31979,486.94,desktop,Firefox,USA,125
1267,2025-03-06 09:28:59,view,70,3,39279,501.49,mobile,Chrome,Germany,116
1406,2025-03-26 22:10:59,view,29,4,48620,37.4,mobile,Firefox,Canada,158
1241,2025-03-04 06:54:59,view,38,6,13938,37.61,mobile,Firefox,Germany,289
1702,2025-03-28 21:52:59,cart,23,5,20009,439.19,mobile,Chrome,Canada,153
1506,2025-03-11 23:01:59,view,31,5,37001,677.39,desktop,Safari,UK,23
1163,2025-03-27 12:09:59,view,9,7,18972,936.81,mobile,Chrome,Germany,131
1809,2025-03-18 15:57:59,view,65,7,23430,368.24,desktop,Safari,India,78
1580,2025-03-30 13:16:59,view,12,7,21408,654.45,mobile,Chrome,Germany,107
1640,2025-03-19 05:06:59,view,55,3,41709,719.98,tablet,Chrome,USA,163
1173,2025-03-18 13:25:59,purchase,27,1,14348,455.83,tablet,Chrome,Canada,289
1462,2025-04-03 05:25:59,cart,100,2,23686,161.72,mobile,Edge,India,137
1278,2025-04-01 02:55:59,view,50,1,40282,232.73,mobile,Chrome,France,84
1825,2025-03-30 11:43:59,cart,74,2,39944,11.06,mobile,Chrome,UK,288
1365,2025-03-18 16:12:59,cart,83,4,37096,461.97,mobile,Chrome,Canada,24
1930,2025-03-20 16:30:59,view,17,5,10845,999.64,tablet,Chrome,Germany,105
1702,2025-03-21 06:29:59,purchase,33,6,20009,846.53,mobile,Firefox,France,54
1924,2025-03-29 01:21:59,cart,66,7,34329,357.82,tablet,Safari,USA,18
1787,2025-03-17 01:31:59,cart,36,2,10460,816.57,tablet,Edge,India,293
1365,2025-03-05 12:27:59,purchase,7,3,37096,607.66,tablet,Edge,India,254
1806,2025-03-21 03:55:59,cart,22,3,48953,221.99,tablet,Firefox,USA,199
1564,2025-03-14 19:14:59,view,86,9,36529,250.95,desktop,Firefox,Germany,177
1368,2025-03-18 10:42:59,view,57,4,12164,259.0,mobile,Chrome,India,300
1272,2025-03-28 06:50:59,view,53,2,15250,155.44,mobile,Safari,USA,175
1970,2025-03-10 04:57:59,view,37,2,24694,473.91,tablet,Safari,USA,235
1654,2025-04-03 10:04:59,view,71,9,24027,441.35,mobile,Safari,USA,172
1108,2025-03-21 02:25:59,cart,18,5,34168,605.5,mobile,Safari,India,269
1911,2025-03-20 03:23:59,view,9,1,47727,956.21,tablet,Edge,UK,294
1932,2025-03-22 22:22:59,view,37,4,11459,744.41,tablet,Edge,UK,181
1247,2025-03-21 01:55:59,view,71,10,18321,375.75,tablet,Edge,USA,17
1569,2025-03-22 07:45:59,view,70,9,37417,972.52,desktop,Safari,India,86
1176,2025-04-02 06:44:59,cart,39,7,37172,975.55,tablet,Chrome,USA,225
1546,2025-03-14 10:29:59,view,28,3,13681,684.92,mobile,Edge,India,43
1628,2025-03-24 20:14:59,cart,99,4,17266,711.25,mobile,Chrome,India,239
1442,2025-03-22 00:21:59,view,13,9,22450,367.64,tablet,Chrome,France,229
1240,2025-03-10 18:36:59,purchase,48,6,11348,139.96,desktop,Chrome,India,253
1622,2025-03-21 02:19:59,cart,79,8,16256,883.39,desktop,Firefox,Canada,108
1152,2025-03-26 06:51:59,cart,83,6,19912,77.4,mobile,Chrome,Germany,171
1220,2025-03-17 17:58:59,view,37,3,26898,579.16,desktop,Edge,Germany,178
1721,2025-03-30 10:59:59,cart,76,4,34807,350.15,desktop,Chrome,India,21
1041,2025-03-06 02:29:59,view,37,2,14774,120.93,desktop,Chrome,Canada,156
1339,2025-03-21 05:59:59,view,42,8,31265,820.35,tablet,Safari,France,215
1628,2025-03-11 15:19:59,purchase,51,8,17266,354.63,mobile,Safari,Germany,227
1170,2025-03-23 18:17:59,view,96,3,33477,370.83,mobile,Chrome,India,86
1721,2025-03-29 17:51:59,purchase,48,7,34807,486.37,tablet,Firefox,UK,249
1958,2025-03-10 16:04:59,view,77,4,20617,458.87,desktop,Safari,France,11
1224,2025-03-28 07:46:59,cart,74,7,12098,747.94,mobile,Firefox,USA,87
1098,2025-03-04 15:35:59,view,1,10,29619,676.19,mobile,Chrome,France,295
1181,2025-03-13 16:14:59,view,86,5,10366,291.75,tablet,Firefox,Germany,114
1127,2025-03-15 02:21:59,purchase,71,1,40005,638.58,desktop,Safari,UK,260
1127,2025-03-16 14:47:59,view,13,8,40005,885.72,tablet,Edge,Germany,211
1571,2025-03-05 23:47:59,view,13,3,19470,933.29,mobile,Firefox,UK,38
1045,2025-03-17 11:19:59,view,24,5,22958,191.43,tablet,Chrome,Germany,118
1297,2025-03-29 01:23:59,view,15,9,23420,998.73,desktop,Firefox,India,91
1435,2025-03-04 21:05:59,view,12,1,47575,764.75,mobile,Chrome,France,256
1293,2025-03-27 18:42:59,view,26,5,35633,120.76,tablet,Edge,France,268
1676,2025-03-20 09:13:59,view,6,1,18256,21.14,tablet,Safari,India,234
1375,2025-03-25 19:43:59,cart,16,10,10707,769.01,desktop,Chrome,India,35
1322,2025-03-04 11:28:59,purchase,61,9,18090,964.24,tablet,Chrome,France,67
1510,2025-03-18 11:35:59,view,84,8,35343,876.66,tablet,Edge,USA,66
1023,2025-03-22 13:58:59,view,26,7,27879,531.54,mobile,Safari,Germany,60
1338,2025-04-01 23:28:59,view,82,5,23538,857.64,desktop,Edge,UK,216
1873,2025-03-19 11:00:59,purchase,38,8,41106,468.88,tablet,Safari,UK,77
1050,2025-03-18 02:31:59,view,22,6,16287,619.84,tablet,Edge,Canada,171
1197,2025-03-25 22:33:59,view,42,2,48471,419.06,desktop,Safari,UK,99
1559,2025-03-08 01:35:59,view,16,6,31654,147.14,desktop,Safari,France,191
1392,2025-03-15 11:15:59,view,1,2,12278,341.35,tablet,Safari,India,168
1147,2025-03-19 14:50:59,view,63,9,23356,813.41,desktop,Chrome,India,112
1026,2025-03-05 07:29:59,purchase,26,5,33556,351.44,desktop,Chrome,Germany,176
1685,2025-03-05 02:53:59,purchase,33,7,12415,903.42,mobile,Chrome,Canada,166
1795,2025-04-02 13:13:59,view,64,4,19805,753.22,desktop,Safari,India,287
1346,2025-03-28 17:45:59,view,79,8,12471,206.7,mobile,Firefox,India,55
1656,2025-03-18 01:36:59,view,59,10,28658,11.13,mobile,Safari,UK,222
1486,2025-03-22 21:52:59,view,28,4,20250,517.28,desktop,Chrome,USA,130
1393,2025-04-02 09:32:59,cart,45,5,42736,284.55,tablet,Edge,Canada,23
1224,2025-03-30 07:23:59,purchase,54,4,12098,523.02,mobile,Chrome,France,11
1961,2025-03-21 06:18:59,view,52,5,29748,602.71,tablet,Firefox,Canada,295
1393,2025-03-11 12:27:59,purchase,63,6,42736,856.04,desktop,Safari,UK,182
1706,2025-03-21 13:34:59,purchase,30,7,36347,809.87,mobile,Edge,UK,5
1776,2025-04-03 09:11:59,view,90,3,34573,546.81,desktop,Firefox,USA,84
1941,2025-04-02 02:26:59,purchase,75,4,31217,257.31,desktop,Firefox,India,282
1424,2025-03-19 18:02:59,view,73,1,32796,768.49,mobile,Firefox,Germany,170
1845,2025-04-02 23:37:59,view,31,5,34299,755.04,tablet,Chrome,Canada,221
1958,2025-03-08 14:51:59,view,53,1,20617,219.96,desktop,Edge,France,162
1040,2025-03-07 12:55:59,view,78,3,43544,382.52,desktop,Edge,France,292
1978,2025-03-13 11:57:59,cart,54,1,21381,543.29,desktop,Edge,Germany,59
1428,2025-03-27 16:56:59,view,1,1,35827,205.61,tablet,Safari,UK,227
1504,2025-03-21 08:03:59,view,3,4,22585,199.53,mobile,Firefox,Germany,97
1818,2025-03-09 07:10:59,view,3,2,18970,561.37,tablet,Firefox,UK,274
1978,2025-03-09 01:48:59,purchase,1,1,21381,834.78,desktop,Firefox,France,196
1202,2025-03-31 14:19:59,cart,56,8,29843,991.47,mobile,Chrome,India,56
1398,2025-03-24 03:26:59,view,62,10,17193,12.89,tablet,Safari,India,73
1975,2025-03-08 21:58:59,view,76,2,33410,26.22,mobile,Chrome,India,248
1894,2025-03-03 20:06:59,view,41,2,41324,853.32,tablet,Firefox,Germany,218
1496,2025-04-02 20:38:59,view,61,8,30224,859.09,mobile,Firefox,Canada,154
1854,2025-03-26 03:33:59,cart,43,5,14366,627.74,desktop,Firefox,Germany,267
1219,2025-03-06 23:29:59,view,99,5,37793,573.4,tablet,Firefox,USA,216
1480,2025-03-28 01:45:59,view,2,7,25786,508.0,tablet,Safari,France,288
1202,2025-04-02 12:40:59,purchase,16,7,29843,139.44,desktop,Firefox,India,88
1445,2025-03-10 01:20:59,view,97,1,30684,392.53,mobile,Safari,Germany,238
1738,2025-03-20 14:48:59,view,69,7,14786,616.52,mobile,Edge,Germany,22
1211,2025-03-07 16:46:59,cart,89,4,23837,951.82,mobile,Safari,Germany,94
1892,2025-03-05 11:03:59,view,15,4,33850,41.73,mobile,Safari,UK,78
1558,2025-03-23 02:26:59,view,30,7,20748,348.83,mobile,Safari,UK,280
1382,2025-03-20 15:22:59,view,35,1,48328,257.99,tablet,Safari,Canada,69
1406,2025-03-26 07:31:59,view,32,7,48620,47.86,desktop,Chrome,Canada,300
1364,2025-03-17 19:36:59,cart,88,3,40323,158.09,mobile,Firefox,USA,20
1270,2025-03-27 12:51:59,purchase,37,10,18897,206.81,desktop,Safari,Canada,208
1697,2025-03-15 09:34:59,view,11,8,16093,462.62,tablet,Firefox,India,208
1664,2025-03-21 11:38:59,view,55,3,45914,429.35,tablet,Firefox,UK,290
1923,2025-03-12 08:15:59,cart,1,6,18555,165.91,tablet,Chrome,France,265
1070,2025-04-02 06:29:59,view,18,5,41520,868.23,mobile,Safari,Germany,220
1478,2025-03-20 03:14:59,view,41,1,23548,553.27,mobile,Chrome,Canada,200
1729,2025-03-11 05:53:59,view,81,10,30893,608.92,mobile,Firefox,Canada,89
1529,2025-03-31 18:38:59,view,31,2,21183,259.54,tablet,Safari,India,270
1651,2025-03-12 00:20:59,view,64,3,14611,838.72,mobile,Safari,Canada,26
1602,2025-03-12 04:06:59,view,79,4,28215,117.7,desktop,Firefox,Canada,146
1046,2025-03-22 16:11:59,view,84,4,43329,202.29,tablet,Edge,Germany,149
1734,2025-03-13 11:22:59,view,16,8,21285,123.79,tablet,Firefox,USA,115
1923,2025-03-11 09:00:59,purchase,90,7,18555,909.89,mobile,Edge,Germany,121
1184,2025-03-03 23:35:59,view,96,1,45648,213.36,tablet,Safari,USA,167
1472,2025-04-01 15:02:59,purchase,27,8,12791,96.39,tablet,Safari,Canada,173
1476,2025-03-24 15:42:59,view,63,3,42345,598.06,tablet,Chrome,Germany,290
1913,2025-03-24 06:57:59,view,65,1,39739,710.98,mobile,Firefox,India,119
1078,2025-03-30 12:06:59,cart,36,2,33541,835.4,desktop,Safari,USA,245
1952,2025-03-28 21:40:59,view,24,7,36221,853.08,mobile,Edge,India,265
1314,2025-03-23 15:18:59,view,38,6,37481,304.2,desktop,Firefox,Canada,115
1160,2025-03-22 18:39:59,view,95,3,15429,283.32,tablet,Firefox,Germany,65
1818,2025-03-13 18:11:59,view,47,2,18970,373.8,mobile,Chrome,UK,31
1481,2025-03-11 17:51:59,view,78,9,37744,225.11,desktop,Firefox,France,72
1514,2025-03-10 00:11:59,view,46,9,28948,547.56,tablet,Chrome,UK,134
1126,2025-03-06 22:40:59,cart,33,2,11683,396.17,mobile,Chrome,India,182
1222,2025-03-30 21:49:59,view,50,2,35578,864.86,mobile,Firefox,France,10
1158,2025-03-07 17:46:59,cart,81,6,36102,455.42,tablet,Chrome,Canada,194
1202,2025-04-03 00:51:59,view,40,5,33372,777.73,desktop,Firefox,Germany,220
1437,2025-03-21 13:38:59,view,1,5,24144,258.32,mobile,Edge,Canada,193
1158,2025-03-24 13:31:59,purchase,8,1,36102,649.46,tablet,Chrome,France,299
1825,2025-03-15 10:21:59,view,83,9,39944,206.63,desktop,Edge,UK,213
1114,2025-03-14 12:34:59,view,32,3,24705,20.2,mobile,Firefox,Canada,227
1793,2025-03-07 15:15:59,view,9,4,42658,346.21,mobile,Chrome,France,11
1150,2025-03-31 02:01:59,cart,95,7,35412,728.46,desktop,Edge,UK,112
1968,2025-03-20 07:31:59,view,46,4,33690,19.98,mobile,Firefox,France,69
1713,2025-03-15 05:25:59,view,96,3,48523,886.79,tablet,Firefox,Canada,179
1543,2025-03-10 15:06:59,cart,13,6,26538,503.64,desktop,Firefox,USA,149
1632,2025-03-14 01:25:59,view,38,3,44176,83.79,mobile,Safari,UK,78
1331,2025-03-05 20:19:59,view,25,6,19231,626.71,desktop,Safari,USA,68
1412,2025-04-01 10:16:59,view,99,5,47696,511.1,tablet,Firefox,USA,77
1122,2025-03-31 06:55:59,view,9,8,12874,286.4,tablet,Safari,Canada,259
1879,2025-03-04 14:12:59,view,41,1,18638,923.54,tablet,Edge,France,145
1800,2025-03-11 17:11:59,view,27,7,38848,360.07,mobile,Chrome,UK,127
1041,2025-03-27 08:51:59,view,89,3,14774,233.5,mobile,Chrome,France,193
1605,2025-03-30 16:20:59,view,10,8,34003,692.2,desktop,Edge,Canada,138
1429,2025-03-12 14:43:59,purchase,2,8,37125,563.96,mobile,Chrome,France,40
1654,2025-03-16 03:28:59,view,25,7,24027,628.08,desktop,Edge,France,108
1755,2025-03-05 17:30:59,view,23,10,31304,767.8,tablet,Firefox,USA,133
1214,2025-03-24 10:12:59,view,33,6,37945,653.27,tablet,Edge,USA,5
1411,2025-03-06 01:45:59,view,41,5,48627,425.0,mobile,Firefox,India,136
1384,2025-03-18 21:46:59,view,21,8,17227,724.09,mobile,Edge,France,82
1204,2025-03-19 22:36:59,purchase,72,7,40650,334.43,tablet,Safari,France,38
1853,2025-03-24 19:50:59,view,6,10,25083,85.37,desktop,Safari,India,223
1581,2025-03-12 10:43:59,view,62,7,39275,353.38,tablet,Firefox,USA,84
1366,2025-03-28 21:33:59,cart,99,3,19883,212.82,desktop,Edge,UK,66
1825,2025-03-12 17:38:59,view,68,10,39944,797.73,tablet,Safari,USA,237
1018,2025-04-01 21:06:59,cart,12,8,42030,911.72,mobile,Safari,Canada,208
1366,2025-03-23 20:07:59,purchase,39,10,19883,886.0,tablet,Edge,USA,243
1520,2025-03-11 20:27:59,view,57,3,46964,137.84,mobile,Firefox,India,286
1546,2025-03-16 21:41:59,view,42,7,13681,768.98,desktop,Safari,Germany,260
1893,2025-04-02 13:05:59,cart,7,6,32648,730.07,tablet,Edge,Canada,87
1595,2025-04-03 01:36:59,cart,73,3,34152,38.04,mobile,Chrome,Canada,95
1018,2025-03-04 11:27:59,purchase,81,4,42030,408.47,desktop,Safari,UK,207
1893,2025-03-13 10:49:59,purchase,55,4,32648,278.86,mobile,Chrome,France,16
1907,2025-03-25 20:36:59,view,76,3,18490,985.64,desktop,Firefox,France,266
1751,2025-03-16 13:35:59,view,4,6,44676,11.35,desktop,Safari,France,147
1154,2025-03-14 00:44:59,view,61,8,33966,424.25,tablet,Chrome,Germany,137
1186,2025-03-26 16:21:59,cart,87,10,21233,282.57,tablet,Chrome,Germany,208
1186,2025-03-25 11:26:59,purchase,98,9,21233,32.09,tablet,Safari,France,187
1216,2025-03-09 13:27:59,view,17,4,39689,722.44,mobile,Firefox,USA,286
1875,2025-03-31 21:08:59,cart,28,10,17742,43.13,tablet,Firefox,Germany,286
1193,2025-03-17 11:32:59,view,62,4,48927,402.74,desktop,Safari,Canada,300
1658,2025-03-21 05:15:59,view,92,5,49194,89.73,tablet,Edge,Germany,122
1974,2025-03-21 18:32:59,cart,81,4,13722,349.87,tablet,Edge,Canada,175
1875,2025-03-08 03:00:59,purchase,55,6,17742,171.46,tablet,Chrome,UK,113
1159,2025-03-04 11:01:59,view,80,6,24053,383.48,desktop,Chrome,UK,49
1898,2025-03-04 23:03:59,view,88,9,43555,771.98,desktop,Firefox,UK,64
1463,2025-03-04 19:56:59,view,76,6,48878,666.9,tablet,Chrome,Germany,142
1355,2025-03-17 21:26:59,purchase,11,9,21290,258.0,desktop,Chrome,India,172
1682,2025-03-31 10:58:59,view,51,3,32152,650.11,desktop,Chrome,Canada,114
1838,2025-03-18 03:11:59,view,51,10,10134,868.71,tablet,Chrome,France,248
1596,2025-03-26 06:00:59,view,8,6,42385,478.04,mobile,Chrome,Canada,57
1426,2025-03-09 16:11:59,view,19,6,46098,247.1,tablet,Safari,UK,23
1766,2025-04-03 04:58:59,view,81,10,10472,136.81,mobile,Edge,Germany,221
1997,2025-03-21 17:38:59,view,43,5,45985,778.96,mobile,Firefox,Canada,230
1406,2025-03-22 20:00:59,view,69,7,48620,29.68,desktop,Chrome,Germany,243
1416,2025-04-01 16:13:59,cart,35,10,33739,691.73,tablet,Safari,Germany,144
1134,2025-03-23 05:25:59,view,38,9,22847,164.81,desktop,Safari,USA,36
1658,2025-03-07 10:50:59,view,93,6,49194,938.12,mobile,Edge,Canada,231
1378,2025-03-09 02:11:59,view,87,10,21738,496.93,mobile,Edge,USA,16
1457,2025-03-26 08:06:59,view,27,10,46524,683.38,mobile,Chrome,Germany,234
1416,2025-03-12 11:57:59,purchase,61,7,33739,742.18,desktop,Edge,France,23
1043,2025-03-18 17:17:59,cart,63,10,44253,461.22,desktop,Chrome,Canada,104
1767,2025-03-27 19:03:59,purchase,3,2,35454,647.15,mobile,Safari,India,118
1532,2025-03-27 17:39:59,purchase,43,9,36748,104.41,mobile,Safari,France,30
1671,2025-03-31 03:22:59,cart,51,3,43406,92.29,mobile,Firefox,UK,10
1122,2025-03-24 07:31:59,view,42,4,12874,868.5,mobile,Chrome,India,13
1884,2025-03-12 03:09:59,view,87,7,25495,590.29,mobile,Safari,France,19
1043,2025-03-30 15:05:59,purchase,9,4,44253,36.22,desktop,Safari,USA,32
1047,2025-03-20 00:25:59,view,19,10,42613,435.98,desktop,Firefox,UK,33
1003,2025-03-03 21:56:59,cart,81,7,34703,699.03,desktop,Chrome,USA,238
1707,2025-03-05 20:20:59,view,47,1,21001,77.32,tablet,Chrome,Canada,255
1029,2025-03-12 01:53:59,purchase,24,2,27899,836.47,desktop,Edge,France,253
1189,2025-03-08 19:14:59,cart,2,4,17885,51.3,mobile,Chrome,India,66
1974,2025-03-14 09:16:59,view,77,6,13722,629.06,desktop,Chrome,UK,189
1003,2025-03-12 20:09:59,purchase,5,10,34703,874.64,desktop,Safari,Canada,41
1598,2025-04-01 08:30:59,view,83,2,38532,966.52,desktop,Firefox,India,105
1828,2025-03-25 01:23:59,purchase,46,4,22742,762.98,desktop,Safari,USA,272
1623,2025-03-28 06:31:59,view,89,10,15965,980.47,tablet,Safari,Germany,144
1889,2025-03-22 18:29:59,view,26,5,34938,814.38,desktop,Firefox,UK,122
1443,2025-03-06 19:06:59,view,38,7,17402,691.09,mobile,Edge,India,268
1690,2025-04-02 18:27:59,view,31,4,24596,428.18,mobile,Safari,India,86
1627,2025-03-10 21:55:59,view,49,5,15429,459.08,desktop,Chrome,UK,238
1990,2025-03-11 09:49:59,view,2,7,35012,667.56,tablet,Firefox,Germany,263
1304,2025-03-25 04:10:59,view,33,4,49495,932.2,tablet,Safari,Canada,126
1213,2025-03-08 05:42:59,view,24,1,10165,180.51,tablet,Firefox,Canada,189
1551,2025-03-26 03:04:59,view,77,2,38146,563.17,mobile,Firefox,USA,116
1885,2025-03-30 16:46:59,purchase,69,8,48403,533.32,desktop,Chrome,France,49
1814,2025-03-25 23:42:59,view,4,4,47451,122.95,desktop,Firefox,India,199
1465,2025-03-20 12:55:59,purchase,99,1,24982,842.51,desktop,Edge,France,28
1544,2025-03-28 09:55:59,view,68,2,46442,804.27,tablet,Chrome,India,266
1381,2025-03-05 14:45:59,view,49,4,39813,564.11,tablet,Firefox,India,116
1298,2025-03-07 02:15:59,view,27,9,49350,83.28,desktop,Chrome,UK,131
1105,2025-03-12 05:31:59,view,9,2,16818,546.61,desktop,Chrome,India,218
1564,2025-03-13 08:11:59,cart,58,7,36529,35.08,tablet,Edge,India,101
1370,2025-03-16 01:12:59,view,56,1,23993,294.83,mobile,Firefox,India,48
1568,2025-03-10 08:27:59,view,99,9,35025,421.92,tablet,Safari,USA,17
1404,2025-03-10 23:15:59,view,80,5,17132,398.87,desktop,Edge,India,239
1425,2025-04-01 12:39:59,view,3,8,38604,798.33,tablet,Safari,UK,109
1564,2025-03-06 04:25:59,purchase,19,9,36529,332.58,desktop,Chrome,Canada,228
1954,2025-03-03 17:30:59,view,25,4,30936,926.77,mobile,Chrome,Canada,233
1473,2025-03-30 21:37:59,view,36,2,27631,685.27,desktop,Chrome,India,81
1442,2025-03-29 08:48:59,cart,11,3,15767,361.29,desktop,Safari,Canada,140
1497,2025-03-19 17:10:59,view,92,2,48553,240.45,tablet,Safari,Canada,150
1962,2025-03-14 10:17:59,purchase,78,6,10247,376.01,mobile,Edge,USA,278
1557,2025-03-13 02:36:59,view,7,1,39954,435.7,tablet,Chrome,Canada,258
1520,2025-03-17 14:27:59,cart,78,2,46964,831.19,tablet,Safari,USA,127
1602,2025-03-31 22:03:59,view,47,7,47797,206.01,mobile,Edge,Germany,286
1609,2025-03-21 19:26:59,view,7,6,26691,255.7,tablet,Edge,UK,194
1124,2025-03-17 00:38:59,view,81,6,14560,117.12,desktop,Chrome,Canada,213
1392,2025-03-31 19:21:59,purchase,15,6,12278,57.37,mobile,Edge,UK,51
1601,2025-03-03 16:51:59,cart,50,9,12919,379.26,tablet,Safari,Canada,37
1061,2025-03-09 17:59:59,view,42,2,40197,109.13,tablet,Chrome,France,158
1571,2025-03-13 01:36:59,view,14,6,36878,302.19,desktop,Edge,Canada,94
1986,2025-03-07 18:50:59,cart,65,8,34409,376.03,mobile,Firefox,India,74
1899,2025-04-03 03:43:59,view,35,7,47395,508.04,mobile,Safari,UK,300
1988,2025-03-21 11:20:59,view,73,2,31453,594.97,tablet,Edge,UK,286
1926,2025-03-20 03:56:59,view,54,8,24218,863.07,mobile,Edge,Canada,199
1529,2025-03-30 23:18:59,view,78,1,21183,715.31,desktop,Safari,USA,148
1839,2025-03-16 13:50:59,view,11,6,49416,218.11,tablet,Firefox,India,247
1242,2025-03-27 17:14:59,view,15,3,26941,405.87,mobile,Chrome,Canada,242
1772,2025-03-03 19:48:59,view,58,3,43699,138.51,mobile,Chrome,USA,121
1748,2025-04-02 22:10:59,cart,4,8,13291,159.11,mobile,Firefox,France,50
1821,2025-03-13 14:29:59,purchase,95,8,19337,776.16,mobile,Edge,Canada,55
1025,2025-03-12 16:30:59,cart,62,3,16077,854.31,mobile,Firefox,USA,16
1415,2025-03-17 20:07:59,view,88,6,38786,588.6,tablet,Chrome,France,120
1748,2025-03-30 13:24:59,purchase,66,8,13291,741.43,tablet,Chrome,France,21
1897,2025-03-23 11:00:59,cart,72,10,23721,596.39,desktop,Safari,USA,113
1216,2025-03-29 12:55:59,view,48,10,39689,948.75,desktop,Chrome,UK,87
1073,2025-03-04 12:47:59,view,94,6,28260,424.31,tablet,Firefox,Germany,119
1716,2025-03-27 15:26:59,view,79,4,18510,667.08,mobile,Safari,UK,28
1715,2025-03-10 00:45:59,view,36,10,17688,429.5,mobile,Safari,France,230
1735,2025-03-11 20:45:59,view,92,8,17394,57.56,desktop,Chrome,Canada,295
1642,2025-03-20 21:05:59,view,72,8,25462,828.71,tablet,Firefox,USA,9
1098,2025-03-06 05:52:59,purchase,35,7,29619,580.28,tablet,Firefox,France,60
